Prix,BoiteàV,Carburant,kilometrage,NBporte,Origine,Première main,Puissance fiscale,Etat,Age,Limiteur de vitesse,Jantes aluminium,CD/MP3/Bluetooth,Climatisation,Vitres électriques,Verrouillage centralisé à distance,Airbags,Caméra de recul,Système de navigation/GPS,Radar de recul,ESP,ABS,Ordinateur de bord,Régulateur de vitesse,Sièges cuir,Toit ouvrant,Marque_freq,Modèle_freq
60.0,0,0,0.8910952038262491,5,3.0,0,-0.743596211215475,1.0,1.4845383048775387,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.006828657599726853
340.0,1,0,-0.5337077114109016,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057076196437716956,0.014852330279405907
115.0,0,0,0.2716156754622705,5,1.0,0,-0.743596211215475,3.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.014681613839412735
223.0,1,0,-0.9673433812656865,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.03448472087862061,0.006601035679735958
197.0,1,0,0.6433033924806576,3,3.0,1,0.7925366864848372,3.0,0.11895738015996983,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.07283901439708644,0.0105275137995789
60.0,0,0,-0.5337077114109016,5,1.0,1,-0.743596211215475,2.0,1.211422119934025,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0.04552438399817903,0.010470608319581175
198.0,1,0,-0.6576036170836972,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.018152848119273885,0.005918169919763273
320.0,1,0,-0.9673433812656865,5,1.0,1,-0.743596211215475,3.0,-1.246623544557599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08000910487679963,0.0006828657599726853
40.0,0,0,0.8910952038262491,5,1.0,0,-0.23155191198203764,1.0,1.7576544898210524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.002333124679906675
31.0,0,0,-1.586822909629665,5,3.0,0,-0.23155191198203764,2.0,4.215700154312676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.0018778808399248848
138.0,0,0,0.023823864116679114,3,1.0,0,-0.23155191198203764,3.0,-0.5638330821988146,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.02151027143913959,0.003072895919877084
145.0,1,0,0.8910952038262491,5,1.0,0,0.7925366864848372,3.0,0.3920735651034836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.07283901439708644,0.014055653559437773
25.0,0,0,-1.4629270039568694,5,1.0,0,-1.2556405104489126,1.0,0.9383059349905112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007909861719683605,0.0010242986399590281
128.0,0,0,0.7671992981534533,5,1.0,0,0.2804923872513998,2.0,0.25551547263172675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.03602116883855915,0.00256074659989757
54.999,0,1,-1.4009790511204714,5,3.0,0,0.7925366864848372,2.0,1.074864027462268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007909861719683605,0.0006259602799749616
100.0,1,0,0.8910952038262491,5,1.0,1,1.8166252849517122,1.0,0.9383059349905112,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.11938769703522449,0.013884937119444602
310.0,1,0,-0.9673433812656865,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057076196437716956,0.014852330279405907
580.0,1,0,0.519407486807862,5,1.0,1,2.3286695841851497,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.013884937119444602
325.0,1,2,-0.9053954284292887,5,1.0,1,1.8166252849517122,1.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.057076196437716956,0.00034143287998634266
55.0,0,0,-1.586822909629665,5,3.0,0,-0.23155191198203764,1.0,1.7576544898210524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.0018778808399248848
109.5,0,1,-1.0912392869384822,5,1.0,0,-0.23155191198203764,3.0,-0.9735073596140853,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
25.0,0,1,0.7671992981534533,5,1.0,0,-0.23155191198203764,2.0,2.1673287672363233,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.0014795424799408183
270.0,1,0,-0.5337077114109016,5,1.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0.017014738519319412,0.00421100551983156
345.0,1,0,-0.4098118057381058,5,1.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0.025322938598987082,0.00034143287998634266
640.0,1,0,-0.4098118057381058,3,2.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.07283901439708644,0.0105275137995789
180.0,1,0,-0.22396794722891228,5,1.0,0,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02185170431912593
113.0,0,0,0.39551158113506624,5,3.0,0,-0.743596211215475,2.0,0.5286316575752404,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0.11938769703522449,0.0027883685198884654
63.0,0,0,-1.5248749567932671,5,1.0,0,-0.23155191198203764,3.0,0.3920735651034836,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.0071131849997154726
312.0,1,0,0.14771976978947482,5,1.0,0,-0.743596211215475,3.0,-0.8369492671423284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.014852330279405907
78.0,0,0,0.39551158113506624,5,1.0,0,-0.743596211215475,2.0,0.8017478425187543,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02088431115916463
195.0,1,0,0.39551158113506624,5,1.0,0,0.7925366864848372,3.0,0.25551547263172675,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.025322938598987082,0.008535821999658567
38.0,0,1,0.023823864116679114,5,1.0,0,2.8407138834185868,1.0,1.7576544898210524,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0.004893871279804245,0.00034143287998634266
175.0,1,0,0.8910952038262491,5,3.0,1,0.2804923872513998,3.0,-0.15415880478354393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.11938769703522449,0.006373413759745063
210.0,0,0,-1.1531872397748801,5,1.0,0,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.08000910487679963,0.005918169919763273
45.0,0,1,0.8910952038262491,5,1.0,0,1.8166252849517122,3.0,1.3479802124057818,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.08000910487679963,0.0026745575598930175
68.0,0,0,1.5105747321902276,5,1.0,0,-0.23155191198203764,3.0,0.8017478425187543,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.007909861719683605,0.00011381095999544757
70.0,0,0,3.3690133172821635,5,3.0,0,0.2804923872513998,3.0,3.259793507010378,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0.07283901439708644,0.003641950719854322
145.0,1,0,-1.4009790511204714,5,3.0,0,0.7925366864848372,3.0,0.11895738015996983,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0.07283901439708644,0.014055653559437773
213.0,0,0,-0.9673433812656865,5,1.0,1,-1.2556405104489126,2.0,-0.8369492671423284,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0279974961588801,0.0006828657599726853
195.0,1,0,-0.7195515699200951,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.08000910487679963,0.005918169919763273
115.0,0,0,0.6433033924806576,5,1.0,0,-0.743596211215475,3.0,0.25551547263172675,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0.04552438399817903,0.011267285039549308
75.0,1,0,1.5105747321902276,5,1.0,0,3.864802481885462,2.0,0.9383059349905112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025322938598987082,0.008649632959654015
69.0,1,0,-1.215135192611278,5,1.0,0,0.7925366864848372,1.0,1.074864027462268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.00796676719968133
127.0,0,0,0.519407486807862,5,1.0,0,-0.743596211215475,3.0,-0.8369492671423284,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.014112559039435498
110.0,0,0,-0.10007204155611658,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0.04552438399817903,0.010470608319581175
380.0,1,0,0.023823864116679114,5,3.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07283901439708644,0.01325897683946964
165.0,0,0,0.023823864116679114,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08655323507653787,0.02185170431912593
37.0,0,1,-1.3390310982840736,5,1.0,1,-0.743596211215475,1.0,1.211422119934025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008535821999658567,0.00045524383998179026
150.0,1,0,1.5105747321902276,5,1.0,0,0.7925366864848372,2.0,0.5286316575752404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283901439708644,0.0105275137995789
185.0,1,0,-0.4717597585745037,5,1.0,1,0.2804923872513998,2.0,-0.5638330821988146,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.11938769703522449,0.004609343879815626
123.0,1,0,0.6433033924806576,5,1.0,0,0.2804923872513998,2.0,-0.017600712311787052,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0.005576737039776931,0.00045524383998179026
295.0,0,0,-0.10007204155611658,5,3.0,1,0.2804923872513998,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.11938769703522449,0.02646104819894156
99.0,0,1,-0.347863852901708,5,1.0,0,-1.2556405104489126,3.0,-0.4272749897270577,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0.014681613839412735,0.0005690547999772378
123.0,0,0,0.39551158113506624,5,1.0,0,-0.743596211215475,2.0,-0.4272749897270577,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.057076196437716956,0.010186080919592557
109.0,0,0,0.8910952038262491,5,1.0,0,-0.743596211215475,1.0,0.3920735651034836,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0.11938769703522449,0.0027883685198884654
205.0,0,0,-0.347863852901708,5,1.0,1,0.2804923872513998,2.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.009161782279633528
125.0,0,0,-0.5956556642472994,5,2.0,0,-0.743596211215475,2.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
65.0,0,1,0.8910952038262491,5,1.0,0,-0.743596211215475,2.0,0.3920735651034836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.009275593239628977
155.0,0,0,-1.0292913341020844,5,1.0,0,-0.743596211215475,1.0,-1.1100654520858422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.00722699595971092
130.0,0,0,-1.4629270039568694,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0.08655323507653787,0.02646104819894156
410.0,1,0,-1.2770831454476756,5,2.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.005178398679792864
47.0,0,1,0.39551158113506624,5,1.0,0,0.2804923872513998,3.0,0.9383059349905112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.010186080919592557
85.0,0,0,3.3690133172821635,5,1.0,1,0.2804923872513998,2.0,0.6651897500469974,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0.027143913958914242,0.00045524383998179026
115.0,0,1,-0.9673433812656865,5,1.0,0,-0.743596211215475,2.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0279974961588801,0.009673931599613043
222.0,1,0,-0.9673433812656865,5,1.0,0,-0.743596211215475,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02185170431912593
310.0,1,0,0.2716156754622705,5,1.0,1,0.7925366864848372,2.0,-0.5638330821988146,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0.07283901439708644,0.0050076822397996925
75.0,0,0,0.8910952038262491,5,1.0,0,-0.743596211215475,2.0,0.25551547263172675,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.047629886758094805,0.005292209639788312
105.0,0,0,1.5105747321902276,5,1.0,0,-0.743596211215475,2.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.004040289079838388
280.0,1,0,-0.22396794722891228,5,1.0,1,0.2804923872513998,3.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025322938598987082,0.008535821999658567
168.0,1,0,1.5105747321902276,5,3.0,0,3.3527581826520243,3.0,0.11895738015996983,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0.11938769703522449,0.011665623399533375
63.0,0,1,0.6433033924806576,5,1.0,0,0.2804923872513998,2.0,1.074864027462268,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0.08000910487679963,0.00210550275991578
243.999,1,0,-0.22396794722891228,5,1.0,0,0.7925366864848372,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.057076196437716956,0.00796676719968133
180.0,0,0,0.8910952038262491,5,1.0,1,0.2804923872513998,2.0,-0.15415880478354393,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0.11938769703522449,0.02646104819894156
98.0,0,1,-0.6576036170836972,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0279974961588801,0.009673931599613043
329.0,1,0,-0.22396794722891228,5,1.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.004893871279804245,0.0010812041199567519
23.0,0,1,-1.3390310982840736,3,3.0,1,-0.23155191198203764,2.0,2.3038868597080797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.00017071643999317133
105.0,0,0,0.7671992981534533,5,1.0,0,-0.23155191198203764,3.0,0.11895738015996983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.02930632219882775,0.009047971319638082
178.0,1,0,0.519407486807862,5,1.0,1,-0.23155191198203764,3.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279974961588801,0.007170090479713197
137.0,1,0,-1.586822909629665,5,1.0,1,-0.743596211215475,2.0,-0.8369492671423284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.03892334831844307
220.0,0,0,0.8910952038262491,5,3.0,1,0.2804923872513998,2.0,0.11895738015996983,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0.11938769703522449,0.02646104819894156
153.0,1,0,0.14771976978947482,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0.018152848119273885,0.005918169919763273
26.0,0,0,-1.3390310982840736,3,1.0,0,-0.743596211215475,3.0,3.3963515994821347,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03448472087862061,0.0007966767199681329
117.0,0,0,-0.5956556642472994,5,1.0,1,-1.2556405104489126,2.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.0030159904398793604
124.0,0,0,-0.8434474755928908,5,1.0,0,-0.743596211215475,2.0,-0.9735073596140853,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.1093723325556251,0.00722699595971092
135.0,1,0,0.7671992981534533,5,1.0,0,2.3286695841851497,3.0,0.3920735651034836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.013884937119444602
115.0,0,0,-1.5248749567932671,5,3.0,0,-1.2556405104489126,3.0,-0.8369492671423284,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.047629886758094805,0.0054629260797814825
950.0,1,2,-0.5956556642472994,5,3.0,1,4.888891080352336,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00631650827974734,0.0032436123598702554
25.0,0,1,-1.586822909629665,5,1.0,0,-1.2556405104489126,2.0,3.9425839693691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1093723325556251,0.0016502589199339896
159.0,1,1,-1.4629270039568694,3,1.0,1,-0.23155191198203764,3.0,-1.246623544557599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.014055653559437773
60.0,0,0,2.130054260554206,5,1.0,0,0.2804923872513998,2.0,1.4845383048775387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.0019916917999203325
79.0,0,0,-1.586822909629665,5,1.0,0,-0.743596211215475,2.0,1.074864027462268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04552438399817903,0.011267285039549308
145.0,0,0,-0.7195515699200951,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.1093723325556251,0.03892334831844307
220.0,1,0,0.2716156754622705,5,1.0,0,0.2804923872513998,3.0,-0.15415880478354393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025322938598987082,0.008535821999658567
21.0,0,0,2.130054260554206,5,3.0,0,-0.743596211215475,2.0,3.9425839693691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.0011950150799521994
90.0,1,0,2.130054260554206,5,1.0,1,0.2804923872513998,2.0,0.3920735651034836,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0.014681613839412735,0.0011381095999544756
115.0,0,1,-1.0292913341020844,5,1.0,0,-0.743596211215475,2.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0279974961588801,0.009673931599613043
159.0,0,0,0.14771976978947482,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
165.0,0,0,-0.7195515699200951,5,2.0,1,-0.743596211215475,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08655323507653787,0.02185170431912593
400.0,1,0,0.39551158113506624,5,1.0,0,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042451488078301944,0.010015364479599385
90.0,0,0,0.7671992981534533,5,1.0,0,-1.2556405104489126,2.0,-0.017600712311787052,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0.027143913958914242,0.0043248164798270075
190.0,1,0,-1.0912392869384822,5,1.0,0,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
180.0,1,0,-0.10007204155611658,5,1.0,0,0.2804923872513998,2.0,-0.4272749897270577,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0.1093723325556251,0.0020485972799180563
220.0,0,1,-0.4717597585745037,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0.0279974961588801,0.007170090479713197
33.0,0,0,-1.586822909629665,3,3.0,0,0.2804923872513998,3.0,2.986677322066864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.0010812041199567519
120.0,0,0,2.130054260554206,5,1.0,1,0.7925366864848372,3.0,-0.2907168972553008,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.057076196437716956,0.00796676719968133
450.0,0,1,0.14771976978947482,5,1.0,0,0.7925366864848372,2.0,0.5286316575752404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02646104819894156
75.0,0,1,0.39551158113506624,5,1.0,0,-0.743596211215475,3.0,0.11895738015996983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
128.0,0,0,-0.22396794722891228,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0.08655323507653787,0.02646104819894156
180.0,0,0,-1.3390310982840736,5,1.0,1,-0.743596211215475,1.0,-1.1100654520858422,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.03448472087862061,0.009275593239628977
80.0,0,0,1.5105747321902276,5,1.0,0,-1.2556405104489126,1.0,0.11895738015996983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02646104819894156
78.0,0,0,0.6433033924806576,5,1.0,0,0.7925366864848372,3.0,1.074864027462268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.00796676719968133
120.0,0,0,0.6433033924806576,5,1.0,0,-0.743596211215475,3.0,-0.2907168972553008,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.03448472087862061,0.0071131849997154726
48.0,0,0,1.5105747321902276,5,1.0,0,0.2804923872513998,1.0,1.3479802124057818,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.08000910487679963,0.0026745575598930175
149.0,0,0,-0.4717597585745037,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02646104819894156
290.0,1,0,0.39551158113506624,5,1.0,0,0.7925366864848372,2.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.057076196437716956,0.00796676719968133
203.0,0,0,0.7671992981534533,5,1.0,0,0.2804923872513998,2.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017014738519319412,0.005747453479770102
107.0,0,0,0.7671992981534533,5,1.0,1,0.2804923872513998,3.0,0.3920735651034836,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0.03602116883855915,0.005519831559779207
310.0,1,0,-0.8434474755928908,5,1.0,1,0.2804923872513998,3.0,-0.2907168972553008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011551812439537927,0.0009104876799635805
230.0,1,0,0.14771976978947482,5,1.0,0,0.2804923872513998,1.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.1093723325556251,0.0020485972799180563
139.0,0,0,-1.5248749567932671,5,1.0,1,-1.2556405104489126,3.0,-1.246623544557599,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0.047629886758094805,0.0054629260797814825
128.0,1,0,-0.6576036170836972,5,1.0,0,-0.743596211215475,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.010186080919592557
208.0,0,0,-0.9673433812656865,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017014738519319412,0.003129801399874808
137.0,0,0,-1.0292913341020844,5,1.0,1,-0.743596211215475,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02646104819894156
162.0,0,0,0.8910952038262491,5,1.0,0,0.7925366864848372,2.0,-0.017600712311787052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04552438399817903,0.00039833835998406646
131.999,1,1,-0.7195515699200951,3,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.047629886758094805,0.014055653559437773
130.0,0,0,0.6433033924806576,5,1.0,1,-0.743596211215475,3.0,-0.4272749897270577,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.014112559039435498
105.0,1,1,0.8910952038262491,5,3.0,0,5.400935379585774,2.0,0.6651897500469974,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.042451488078301944,0.010015364479599385
103.0,0,0,0.023823864116679114,5,1.0,0,-0.743596211215475,2.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.009844648039606213
139.0,0,0,0.023823864116679114,5,1.0,1,-0.743596211215475,2.0,-0.9735073596140853,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.08655323507653787,0.02088431115916463
275.0,1,0,-0.8434474755928908,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.057076196437716956,0.014852330279405907
28.0,0,0,-1.5248749567932671,5,3.0,0,-0.23155191198203764,1.0,3.3963515994821347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.0018778808399248848
275.0,1,0,-0.4098118057381058,5,1.0,0,0.2804923872513998,2.0,-0.2907168972553008,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.025322938598987082,0.008535821999658567
83.0,0,0,2.130054260554206,5,1.0,0,-0.743596211215475,2.0,0.11895738015996983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.019689296079212427
470.0,1,0,-0.6576036170836972,5,1.0,0,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.07283901439708644,0.0050076822397996925
690.0,1,0,0.2716156754622705,5,3.0,0,2.3286695841851497,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042451488078301944,0.0017071643999317133
65.0,0,1,0.39551158113506624,5,1.0,0,-0.743596211215475,3.0,0.5286316575752404,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0.057076196437716956,0.0054629260797814825
122.0,0,1,-1.2770831454476756,5,1.0,1,-0.743596211215475,3.0,-1.246623544557599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279974961588801,0.009673931599613043
175.0,0,0,-1.2770831454476756,5,1.0,1,-0.743596211215475,2.0,-1.1100654520858422,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
130.0,1,0,1.5105747321902276,5,3.0,0,0.7925366864848372,2.0,1.4845383048775387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.07283901439708644,0.014055653559437773
37.0,0,1,-1.586822909629665,5,1.0,0,-0.743596211215475,3.0,2.7135611371233503,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.0029590849598816367
